scenario_id,container_id,size,teu,length,width,height,empty_weight,total_weight,cargo_weight,weight_category,cargo_type,loading_priority,destination
13,S013C0333,20ft,1,6.06,2.44,2.59,2.3,19.6,17.3,heavy,general,1,PORT_B
13,S013C0334,20ft,1,6.06,2.44,2.59,2.3,10.51,8.21,medium,reefer,2,PORT_B
13,S013C0335,40ft,2,12.03,2.44,2.59,3.75,9.7,5.95,light,general,1,PORT_B
13,S013C0336,40ft,2,12.03,2.44,2.59,3.75,12.69,8.94,light,general,5,PORT_B
13,S013C0337,40ft,2,12.03,2.44,2.59,3.75,12.76,9.01,light,general,3,PORT_B
13,S013C0338,20ft,1,6.06,2.44,2.59,2.3,16.04,13.74,medium,general,5,PORT_B
13,S013C0339,20ft,1,6.06,2.44,2.59,2.3,13.95,11.65,medium,general,1,PORT_B
13,S013C0340,20ft,1,6.06,2.44,2.59,2.3,7.71,5.41,light,general,3,PORT_B
13,S013C0341,40ft,2,12.03,2.44,2.59,3.75,23.05,19.3,medium,general,3,PORT_B
13,S013C0342,20ft,1,6.06,2.44,2.59,2.3,16.08,13.78,medium,general,2,PORT_B
13,S013C0343,40ft,2,12.03,2.44,2.59,3.75,22.33,18.58,medium,general,5,PORT_B
13,S013C0344,20ft,1,6.06,2.44,2.59,2.3,23.83,21.53,heavy,general,2,PORT_B
13,S013C0345,40ft,2,12.03,2.44,2.59,3.75,11.58,7.83,light,general,4,PORT_B
13,S013C0346,40ft,2,12.03,2.44,2.59,3.75,16.49,12.74,medium,general,1,PORT_B
13,S013C0347,20ft,1,6.06,2.44,2.59,2.3,5.5,3.2,light,general,1,PORT_B
13,S013C0348,40ft,2,12.03,2.44,2.59,3.75,20.62,16.87,medium,hazmat,4,PORT_B
13,S013C0349,20ft,1,6.06,2.44,2.59,2.3,13.22,10.92,medium,general,5,PORT_B
13,S013C0350,40ft,2,12.03,2.44,2.59,3.75,14.73,10.98,light,reefer,3,PORT_B
13,S013C0351,20ft,1,6.06,2.44,2.59,2.3,11.25,8.95,medium,reefer,1,PORT_B
13,S013C0352,20ft,1,6.06,2.44,2.59,2.3,4.45,2.15,light,reefer,5,PORT_B
13,S013C0353,40ft,2,12.03,2.44,2.59,3.75,23.23,19.48,medium,general,3,PORT_B
13,S013C0354,40ft,2,12.03,2.44,2.59,3.75,10.17,6.42,light,reefer,2,PORT_B
13,S013C0355,40ft,2,12.03,2.44,2.59,3.75,20.52,16.77,medium,reefer,1,PORT_B
13,S013C0356,20ft,1,6.06,2.44,2.59,2.3,22.08,19.78,heavy,general,3,PORT_B
13,S013C0357,20ft,1,6.06,2.44,2.59,2.3,17.08,14.78,medium,general,2,PORT_B
13,S013C0358,40ft,2,12.03,2.44,2.59,3.75,17.75,14.0,medium,general,2,PORT_B
13,S013C0359,20ft,1,6.06,2.44,2.59,2.3,18.16,15.86,medium,general,5,PORT_B
13,S013C0360,20ft,1,6.06,2.44,2.59,2.3,8.78,6.48,light,general,2,PORT_B
13,S013C0361,20ft,1,6.06,2.44,2.59,2.3,7.93,5.63,light,general,1,PORT_B
13,S013C0362,20ft,1,6.06,2.44,2.59,2.3,9.84,7.54,light,general,4,PORT_B
13,S013C0363,20ft,1,6.06,2.44,2.59,2.3,8.3,6.0,light,general,1,PORT_B
13,S013C0364,40ft,2,12.03,2.44,2.59,3.75,16.19,12.44,medium,general,3,PORT_B
13,S013C0365,20ft,1,6.06,2.44,2.59,2.3,4.72,2.42,light,general,5,PORT_B
13,S013C0366,20ft,1,6.06,2.44,2.59,2.3,5.85,3.55,light,hazmat,3,PORT_B
13,S013C0367,40ft,2,12.03,2.44,2.59,3.75,20.76,17.01,medium,general,1,PORT_B
13,S013C0368,20ft,1,6.06,2.44,2.59,2.3,23.18,20.88,heavy,general,1,PORT_B
13,S013C0369,20ft,1,6.06,2.44,2.59,2.3,14.75,12.45,medium,general,2,PORT_B
13,S013C0370,40ft,2,12.03,2.44,2.59,3.75,20.0,16.25,medium,general,3,PORT_B
13,S013C0371,40ft,2,12.03,2.44,2.59,3.75,28.95,25.2,heavy,general,5,PORT_B
13,S013C0372,20ft,1,6.06,2.44,2.59,2.3,15.79,13.49,medium,hazmat,5,PORT_B
13,S013C0373,20ft,1,6.06,2.44,2.59,2.3,11.87,9.57,medium,general,2,PORT_B
13,S013C0374,20ft,1,6.06,2.44,2.59,2.3,8.29,5.99,light,hazmat,5,PORT_B
13,S013C0375,20ft,1,6.06,2.44,2.59,2.3,17.41,15.11,medium,general,4,PORT_B
13,S013C0376,40ft,2,12.03,2.44,2.59,3.75,15.68,11.93,light,general,3,PORT_B
13,S013C0377,20ft,1,6.06,2.44,2.59,2.3,10.86,8.56,medium,general,2,PORT_B
13,S013C0378,20ft,1,6.06,2.44,2.59,2.3,22.7,20.4,heavy,reefer,5,PORT_B
13,S013C0379,40ft,2,12.03,2.44,2.59,3.75,8.87,5.12,light,general,4,PORT_B
13,S013C0380,20ft,1,6.06,2.44,2.59,2.3,14.51,12.21,medium,general,4,PORT_B
13,S013C0381,20ft,1,6.06,2.44,2.59,2.3,6.61,4.31,light,reefer,2,PORT_B
13,S013C0382,20ft,1,6.06,2.44,2.59,2.3,6.78,4.48,light,general,1,PORT_B
13,S013C0383,40ft,2,12.03,2.44,2.59,3.75,20.61,16.86,medium,general,4,PORT_B
13,S013C0384,20ft,1,6.06,2.44,2.59,2.3,9.78,7.48,light,reefer,5,PORT_B
13,S013C0385,40ft,2,12.03,2.44,2.59,3.75,14.53,10.78,light,general,4,PORT_B
13,S013C0386,20ft,1,6.06,2.44,2.59,2.3,5.76,3.46,light,general,2,PORT_B
13,S013C0387,40ft,2,12.03,2.44,2.59,3.75,21.45,17.7,medium,general,2,PORT_B
13,S013C0388,40ft,2,12.03,2.44,2.59,3.75,10.5,6.75,light,general,5,PORT_B
13,S013C0389,20ft,1,6.06,2.44,2.59,2.3,21.92,19.62,heavy,general,4,PORT_B
13,S013C0390,20ft,1,6.06,2.44,2.59,2.3,19.3,17.0,heavy,general,5,PORT_B
13,S013C0391,20ft,1,6.06,2.44,2.59,2.3,12.38,10.08,medium,general,5,PORT_B
13,S013C0392,40ft,2,12.03,2.44,2.59,3.75,14.63,10.88,light,general,2,PORT_B
13,S013C0393,20ft,1,6.06,2.44,2.59,2.3,7.99,5.69,light,reefer,3,PORT_B
13,S013C0394,20ft,1,6.06,2.44,2.59,2.3,7.42,5.12,light,hazmat,2,PORT_B
13,S013C0395,40ft,2,12.03,2.44,2.59,3.75,21.88,18.13,medium,general,5,PORT_B
13,S013C0396,20ft,1,6.06,2.44,2.59,2.3,17.28,14.98,medium,general,1,PORT_B
13,S013C0397,20ft,1,6.06,2.44,2.59,2.3,10.13,7.83,light,hazmat,2,PORT_B
13,S013C0398,20ft,1,6.06,2.44,2.59,2.3,10.49,8.19,medium,general,5,PORT_B
13,S013C0399,20ft,1,6.06,2.44,2.59,2.3,7.3,5.0,light,general,1,PORT_B
13,S013C0400,20ft,1,6.06,2.44,2.59,2.3,6.39,4.09,light,hazmat,1,PORT_B
13,S013C0401,40ft,2,12.03,2.44,2.59,3.75,18.86,15.11,medium,reefer,2,PORT_B
13,S013C0402,40ft,2,12.03,2.44,2.59,3.75,19.58,15.83,medium,general,5,PORT_B
13,S013C0403,20ft,1,6.06,2.44,2.59,2.3,6.44,4.14,light,general,1,PORT_B
13,S013C0404,40ft,2,12.03,2.44,2.59,3.75,13.46,9.71,light,general,3,PORT_B
13,S013C0405,20ft,1,6.06,2.44,2.59,2.3,20.97,18.67,heavy,general,1,PORT_B
13,S013C0406,20ft,1,6.06,2.44,2.59,2.3,8.65,6.35,light,general,4,PORT_B
13,S013C0407,20ft,1,6.06,2.44,2.59,2.3,12.03,9.73,medium,general,2,PORT_B
13,S013C0408,20ft,1,6.06,2.44,2.59,2.3,10.88,8.58,medium,general,1,PORT_B
13,S013C0409,20ft,1,6.06,2.44,2.59,2.3,13.06,10.76,medium,reefer,5,PORT_B
13,S013C0410,40ft,2,12.03,2.44,2.59,3.75,19.67,15.92,medium,reefer,2,PORT_B
13,S013C0411,40ft,2,12.03,2.44,2.59,3.75,23.09,19.34,medium,general,5,PORT_B
13,S013C0412,20ft,1,6.06,2.44,2.59,2.3,13.17,10.87,medium,reefer,4,PORT_B
13,S013C0413,40ft,2,12.03,2.44,2.59,3.75,10.52,6.77,light,reefer,5,PORT_B
13,S013C0414,40ft,2,12.03,2.44,2.59,3.75,17.79,14.04,medium,general,4,PORT_B
13,S013C0415,20ft,1,6.06,2.44,2.59,2.3,10.89,8.59,medium,general,4,PORT_B
13,S013C0416,40ft,2,12.03,2.44,2.59,3.75,10.88,7.13,light,general,4,PORT_B
13,S013C0417,20ft,1,6.06,2.44,2.59,2.3,7.47,5.17,light,general,2,PORT_B
13,S013C0418,20ft,1,6.06,2.44,2.59,2.3,8.22,5.92,light,general,4,PORT_B
13,S013C0419,20ft,1,6.06,2.44,2.59,2.3,6.49,4.19,light,general,5,PORT_B
13,S013C0420,20ft,1,6.06,2.44,2.59,2.3,11.58,9.28,medium,general,2,PORT_B
13,S013C0421,20ft,1,6.06,2.44,2.59,2.3,14.64,12.34,medium,general,3,PORT_B
13,S013C0422,20ft,1,6.06,2.44,2.59,2.3,18.48,16.18,heavy,hazmat,5,PORT_B
13,S013C0423,40ft,2,12.03,2.44,2.59,3.75,15.46,11.71,light,general,3,PORT_B
13,S013C0424,40ft,2,12.03,2.44,2.59,3.75,19.84,16.09,medium,general,2,PORT_B
13,S013C0425,20ft,1,6.06,2.44,2.59,2.3,10.61,8.31,medium,general,4,PORT_B
13,S013C0426,40ft,2,12.03,2.44,2.59,3.75,19.95,16.2,medium,general,1,PORT_B
13,S013C0427,20ft,1,6.06,2.44,2.59,2.3,12.14,9.84,medium,hazmat,4,PORT_B
13,S013C0428,20ft,1,6.06,2.44,2.59,2.3,12.62,10.32,medium,general,3,PORT_B
13,S013C0429,20ft,1,6.06,2.44,2.59,2.3,7.13,4.83,light,general,1,PORT_B
13,S013C0430,20ft,1,6.06,2.44,2.59,2.3,17.06,14.76,medium,reefer,5,PORT_B
13,S013C0431,20ft,1,6.06,2.44,2.59,2.3,7.12,4.82,light,general,1,PORT_B
13,S013C0432,20ft,1,6.06,2.44,2.59,2.3,11.58,9.28,medium,general,5,PORT_B
13,S013C0433,40ft,2,12.03,2.44,2.59,3.75,22.85,19.1,medium,general,4,PORT_B
13,S013C0434,20ft,1,6.06,2.44,2.59,2.3,8.05,5.75,light,reefer,3,PORT_B
13,S013C0435,20ft,1,6.06,2.44,2.59,2.3,8.41,6.11,light,general,1,PORT_B
13,S013C0436,20ft,1,6.06,2.44,2.59,2.3,23.34,21.04,heavy,general,1,PORT_B
13,S013C0437,20ft,1,6.06,2.44,2.59,2.3,6.12,3.82,light,general,5,PORT_B
13,S013C0438,40ft,2,12.03,2.44,2.59,3.75,8.78,5.03,light,general,4,PORT_B
13,S013C0439,20ft,1,6.06,2.44,2.59,2.3,4.59,2.29,light,reefer,2,PORT_B
13,S013C0440,20ft,1,6.06,2.44,2.59,2.3,7.01,4.71,light,general,2,PORT_B
13,S013C0441,20ft,1,6.06,2.44,2.59,2.3,5.22,2.92,light,general,5,PORT_B
13,S013C0442,20ft,1,6.06,2.44,2.59,2.3,9.73,7.43,light,general,3,PORT_B
13,S013C0443,40ft,2,12.03,2.44,2.59,3.75,14.3,10.55,light,reefer,3,PORT_B
13,S013C0444,20ft,1,6.06,2.44,2.59,2.3,20.19,17.89,heavy,general,2,PORT_B
13,S013C0445,40ft,2,12.03,2.44,2.59,3.75,11.23,7.48,light,reefer,5,PORT_B
13,S013C0446,20ft,1,6.06,2.44,2.59,2.3,14.78,12.48,medium,reefer,5,PORT_B
13,S013C0447,20ft,1,6.06,2.44,2.59,2.3,22.34,20.04,heavy,general,2,PORT_B
13,S013C0448,20ft,1,6.06,2.44,2.59,2.3,17.5,15.2,medium,general,4,PORT_B
13,S013C0449,40ft,2,12.03,2.44,2.59,3.75,20.22,16.47,medium,general,3,PORT_B
13,S013C0450,20ft,1,6.06,2.44,2.59,2.3,9.45,7.15,light,reefer,3,PORT_B
13,S013C0451,20ft,1,6.06,2.44,2.59,2.3,5.82,3.52,light,general,1,PORT_B
13,S013C0452,20ft,1,6.06,2.44,2.59,2.3,6.65,4.35,light,general,5,PORT_B
13,S013C0453,20ft,1,6.06,2.44,2.59,2.3,8.41,6.11,light,reefer,3,PORT_B
13,S013C0454,20ft,1,6.06,2.44,2.59,2.3,12.95,10.65,medium,general,1,PORT_B
13,S013C0455,20ft,1,6.06,2.44,2.59,2.3,8.24,5.94,light,general,4,PORT_B
13,S013C0456,20ft,1,6.06,2.44,2.59,2.3,7.78,5.48,light,general,4,PORT_B
13,S013C0457,40ft,2,12.03,2.44,2.59,3.75,7.78,4.03,light,general,2,PORT_B
13,S013C0458,20ft,1,6.06,2.44,2.59,2.3,6.45,4.15,light,reefer,3,PORT_B
13,S013C0459,20ft,1,6.06,2.44,2.59,2.3,18.01,15.71,medium,general,4,PORT_B
13,S013C0460,40ft,2,12.03,2.44,2.59,3.75,21.39,17.64,medium,general,1,PORT_B
13,S013C0461,40ft,2,12.03,2.44,2.59,3.75,17.31,13.56,medium,reefer,3,PORT_B
13,S013C0462,20ft,1,6.06,2.44,2.59,2.3,13.28,10.98,medium,general,2,PORT_B
13,S013C0463,40ft,2,12.03,2.44,2.59,3.75,13.04,9.29,light,hazmat,5,PORT_B
13,S013C0464,20ft,1,6.06,2.44,2.59,2.3,9.32,7.02,light,hazmat,2,PORT_B
13,S013C0465,20ft,1,6.06,2.44,2.59,2.3,15.39,13.09,medium,general,2,PORT_B
13,S013C0466,20ft,1,6.06,2.44,2.59,2.3,22.52,20.22,heavy,general,3,PORT_B
13,S013C0467,20ft,1,6.06,2.44,2.59,2.3,19.29,16.99,heavy,general,3,PORT_B
13,S013C0468,40ft,2,12.03,2.44,2.59,3.75,24.99,21.24,heavy,general,3,PORT_B
13,S013C0469,20ft,1,6.06,2.44,2.59,2.3,11.0,8.7,medium,general,3,PORT_B
13,S013C0470,40ft,2,12.03,2.44,2.59,3.75,10.35,6.6,light,general,5,PORT_B
13,S013C0471,40ft,2,12.03,2.44,2.59,3.75,17.2,13.45,medium,general,4,PORT_B
13,S013C0472,40ft,2,12.03,2.44,2.59,3.75,20.06,16.31,medium,reefer,4,PORT_B
13,S013C0473,20ft,1,6.06,2.44,2.59,2.3,10.2,7.9,light,general,3,PORT_B
13,S013C0474,20ft,1,6.06,2.44,2.59,2.3,18.05,15.75,medium,general,1,PORT_B
13,S013C0475,20ft,1,6.06,2.44,2.59,2.3,20.34,18.04,heavy,general,5,PORT_B
13,S013C0476,20ft,1,6.06,2.44,2.59,2.3,8.86,6.56,light,hazmat,4,PORT_B
13,S013C0477,20ft,1,6.06,2.44,2.59,2.3,13.75,11.45,medium,general,3,PORT_B
13,S013C0478,20ft,1,6.06,2.44,2.59,2.3,10.25,7.95,light,reefer,2,PORT_B
13,S013C0479,20ft,1,6.06,2.44,2.59,2.3,20.17,17.87,heavy,general,3,PORT_B
13,S013C0480,40ft,2,12.03,2.44,2.59,3.75,20.52,16.77,medium,general,2,PORT_B
13,S013C0481,20ft,1,6.06,2.44,2.59,2.3,9.06,6.76,light,general,5,PORT_B
13,S013C0482,20ft,1,6.06,2.44,2.59,2.3,13.86,11.56,medium,general,5,PORT_B
13,S013C0483,40ft,2,12.03,2.44,2.59,3.75,24.3,20.55,heavy,general,2,PORT_B
13,S013C0484,20ft,1,6.06,2.44,2.59,2.3,22.85,20.55,heavy,general,2,PORT_B
13,S013C0485,20ft,1,6.06,2.44,2.59,2.3,16.37,14.07,medium,general,4,PORT_B
13,S013C0486,20ft,1,6.06,2.44,2.59,2.3,20.82,18.52,heavy,hazmat,3,PORT_B
13,S013C0487,20ft,1,6.06,2.44,2.59,2.3,15.76,13.46,medium,general,1,PORT_B
13,S013C0488,20ft,1,6.06,2.44,2.59,2.3,7.72,5.42,light,hazmat,3,PORT_B
13,S013C0489,20ft,1,6.06,2.44,2.59,2.3,17.59,15.29,medium,general,1,PORT_B
13,S013C0490,40ft,2,12.03,2.44,2.59,3.75,10.54,6.79,light,general,2,PORT_B
13,S013C0491,20ft,1,6.06,2.44,2.59,2.3,5.53,3.23,light,general,4,PORT_B
13,S013C0492,40ft,2,12.03,2.44,2.59,3.75,21.96,18.21,medium,general,1,PORT_B
13,S013C0493,20ft,1,6.06,2.44,2.59,2.3,19.42,17.12,heavy,general,4,PORT_B
13,S013C0494,20ft,1,6.06,2.44,2.59,2.3,10.86,8.56,medium,general,5,PORT_B
13,S013C0495,40ft,2,12.03,2.44,2.59,3.75,19.88,16.13,medium,general,5,PORT_B
13,S013C0496,40ft,2,12.03,2.44,2.59,3.75,13.24,9.49,light,general,4,PORT_B
13,S013C0497,20ft,1,6.06,2.44,2.59,2.3,4.93,2.63,light,general,1,PORT_B
13,S013C0498,40ft,2,12.03,2.44,2.59,3.75,14.45,10.7,light,reefer,5,PORT_B
13,S013C0499,40ft,2,12.03,2.44,2.59,3.75,20.37,16.62,medium,general,5,PORT_B
13,S013C0500,20ft,1,6.06,2.44,2.59,2.3,15.37,13.07,medium,general,3,PORT_B
13,S013C0501,40ft,2,12.03,2.44,2.59,3.75,16.14,12.39,medium,general,2,PORT_B
13,S013C0502,20ft,1,6.06,2.44,2.59,2.3,14.19,11.89,medium,general,5,PORT_B
13,S013C0503,20ft,1,6.06,2.44,2.59,2.3,17.36,15.06,medium,general,2,PORT_B
13,S013C0504,20ft,1,6.06,2.44,2.59,2.3,8.16,5.86,light,general,5,PORT_B
13,S013C0505,40ft,2,12.03,2.44,2.59,3.75,19.85,16.1,medium,general,1,PORT_B
13,S013C0506,20ft,1,6.06,2.44,2.59,2.3,12.37,10.07,medium,general,2,PORT_B
13,S013C0507,40ft,2,12.03,2.44,2.59,3.75,21.32,17.57,medium,general,1,PORT_B
13,S013C0508,40ft,2,12.03,2.44,2.59,3.75,27.3,23.55,heavy,general,1,PORT_B
13,S013C0509,20ft,1,6.06,2.44,2.59,2.3,7.82,5.52,light,general,5,PORT_B
13,S013C0510,40ft,2,12.03,2.44,2.59,3.75,29.06,25.31,heavy,hazmat,3,PORT_B
13,S013C0511,20ft,1,6.06,2.44,2.59,2.3,8.4,6.1,light,general,3,PORT_B
13,S013C0512,20ft,1,6.06,2.44,2.59,2.3,9.4,7.1,light,general,1,PORT_B
13,S013C0513,20ft,1,6.06,2.44,2.59,2.3,17.55,15.25,medium,reefer,2,PORT_B
13,S013C0514,40ft,2,12.03,2.44,2.59,3.75,18.83,15.08,medium,reefer,3,PORT_B
13,S013C0515,20ft,1,6.06,2.44,2.59,2.3,12.68,10.38,medium,general,4,PORT_B
13,S013C0516,20ft,1,6.06,2.44,2.59,2.3,18.92,16.62,heavy,general,4,PORT_B
13,S013C0517,20ft,1,6.06,2.44,2.59,2.3,22.48,20.18,heavy,hazmat,2,PORT_B
13,S013C0518,20ft,1,6.06,2.44,2.59,2.3,17.66,15.36,medium,general,2,PORT_B
13,S013C0519,40ft,2,12.03,2.44,2.59,3.75,23.39,19.64,medium,hazmat,5,PORT_B
13,S013C0520,40ft,2,12.03,2.44,2.59,3.75,14.25,10.5,light,general,5,PORT_B
13,S013C0521,20ft,1,6.06,2.44,2.59,2.3,9.43,7.13,light,general,4,PORT_B
13,S013C0522,20ft,1,6.06,2.44,2.59,2.3,17.68,15.38,medium,general,4,PORT_B
13,S013C0523,20ft,1,6.06,2.44,2.59,2.3,18.19,15.89,medium,general,5,PORT_B
13,S013C0524,20ft,1,6.06,2.44,2.59,2.3,7.46,5.16,light,reefer,2,PORT_B
13,S013C0525,20ft,1,6.06,2.44,2.59,2.3,14.21,11.91,medium,hazmat,2,PORT_B
13,S013C0526,20ft,1,6.06,2.44,2.59,2.3,22.02,19.72,heavy,general,1,PORT_B
13,S013C0527,40ft,2,12.03,2.44,2.59,3.75,19.48,15.73,medium,general,4,PORT_B
13,S013C0528,20ft,1,6.06,2.44,2.59,2.3,22.21,19.91,heavy,reefer,2,PORT_B
13,S013C0529,20ft,1,6.06,2.44,2.59,2.3,15.44,13.14,medium,general,1,PORT_B
13,S013C0530,20ft,1,6.06,2.44,2.59,2.3,12.04,9.74,medium,general,5,PORT_B
13,S013C0531,20ft,1,6.06,2.44,2.59,2.3,5.48,3.18,light,general,5,PORT_B
13,S013C0532,20ft,1,6.06,2.44,2.59,2.3,5.72,3.42,light,general,2,PORT_B
13,S013C0533,20ft,1,6.06,2.44,2.59,2.3,15.13,12.83,medium,reefer,2,PORT_B
13,S013C0534,40ft,2,12.03,2.44,2.59,3.75,13.88,10.13,light,general,2,PORT_B
13,S013C0535,20ft,1,6.06,2.44,2.59,2.3,10.3,8.0,light,general,2,PORT_B
13,S013C0536,40ft,2,12.03,2.44,2.59,3.75,18.27,14.52,medium,hazmat,2,PORT_B
13,S013C0537,20ft,1,6.06,2.44,2.59,2.3,8.47,6.17,light,general,3,PORT_B
13,S013C0538,20ft,1,6.06,2.44,2.59,2.3,7.0,4.7,light,general,3,PORT_B
13,S013C0539,40ft,2,12.03,2.44,2.59,3.75,17.26,13.51,medium,general,2,PORT_B
13,S013C0540,20ft,1,6.06,2.44,2.59,2.3,7.22,4.92,light,general,3,PORT_B
13,S013C0541,20ft,1,6.06,2.44,2.59,2.3,12.94,10.64,medium,general,1,PORT_B
13,S013C0542,40ft,2,12.03,2.44,2.59,3.75,10.61,6.86,light,general,3,PORT_B
13,S013C0543,20ft,1,6.06,2.44,2.59,2.3,18.19,15.89,medium,general,1,PORT_B
13,S013C0544,20ft,1,6.06,2.44,2.59,2.3,6.77,4.47,light,general,4,PORT_B
13,S013C0545,20ft,1,6.06,2.44,2.59,2.3,6.81,4.51,light,general,3,PORT_B
13,S013C0546,20ft,1,6.06,2.44,2.59,2.3,22.82,20.52,heavy,general,5,PORT_B
13,S013C0547,20ft,1,6.06,2.44,2.59,2.3,16.69,14.39,medium,general,1,PORT_B
13,S013C0548,40ft,2,12.03,2.44,2.59,3.75,12.16,8.41,light,general,2,PORT_B
13,S013C0549,40ft,2,12.03,2.44,2.59,3.75,23.4,19.65,medium,general,2,PORT_B
13,S013C0550,20ft,1,6.06,2.44,2.59,2.3,16.35,14.05,medium,general,1,PORT_B
13,S013C0551,20ft,1,6.06,2.44,2.59,2.3,6.93,4.63,light,hazmat,4,PORT_B
13,S013C0552,20ft,1,6.06,2.44,2.59,2.3,19.26,16.96,heavy,reefer,2,PORT_B
13,S013C0553,20ft,1,6.06,2.44,2.59,2.3,15.55,13.25,medium,general,1,PORT_B
13,S013C0554,20ft,1,6.06,2.44,2.59,2.3,6.0,3.7,light,reefer,5,PORT_B
13,S013C0555,40ft,2,12.03,2.44,2.59,3.75,21.12,17.37,medium,general,3,PORT_B
13,S013C0556,20ft,1,6.06,2.44,2.59,2.3,9.17,6.87,light,hazmat,3,PORT_B
13,S013C0557,40ft,2,12.03,2.44,2.59,3.75,8.76,5.01,light,general,4,PORT_B
13,S013C0558,20ft,1,6.06,2.44,2.59,2.3,13.73,11.43,medium,general,4,PORT_B
13,S013C0559,20ft,1,6.06,2.44,2.59,2.3,14.61,12.31,medium,general,3,PORT_B
13,S013C0560,20ft,1,6.06,2.44,2.59,2.3,5.12,2.82,light,general,4,PORT_B
13,S013C0561,20ft,1,6.06,2.44,2.59,2.3,15.1,12.8,medium,hazmat,3,PORT_B
13,S013C0562,40ft,2,12.03,2.44,2.59,3.75,16.03,12.28,medium,general,5,PORT_B
13,S013C0563,20ft,1,6.06,2.44,2.59,2.3,16.9,14.6,medium,general,4,PORT_B
13,S013C0564,40ft,2,12.03,2.44,2.59,3.75,21.04,17.29,medium,general,2,PORT_B
13,S013C0565,20ft,1,6.06,2.44,2.59,2.3,21.51,19.21,heavy,general,2,PORT_B
13,S013C0566,40ft,2,12.03,2.44,2.59,3.75,8.25,4.5,light,general,4,PORT_B
13,S013C0567,20ft,1,6.06,2.44,2.59,2.3,22.16,19.86,heavy,general,4,PORT_B
13,S013C0568,20ft,1,6.06,2.44,2.59,2.3,15.14,12.84,medium,hazmat,4,PORT_B
13,S013C0569,40ft,2,12.03,2.44,2.59,3.75,26.64,22.89,heavy,general,1,PORT_B
13,S013C0570,20ft,1,6.06,2.44,2.59,2.3,11.68,9.38,medium,general,1,PORT_B
13,S013C0571,20ft,1,6.06,2.44,2.59,2.3,11.97,9.67,medium,hazmat,3,PORT_B
13,S013C0572,40ft,2,12.03,2.44,2.59,3.75,11.24,7.49,light,general,4,PORT_B
14,S014C0001,20ft,1,6.06,2.44,2.59,2.3,4.74,2.44,light,general,2,PORT_B
14,S014C0002,40ft,2,12.03,2.44,2.59,3.75,13.24,9.49,light,general,2,PORT_B
14,S014C0003,40ft,2,12.03,2.44,2.59,3.75,22.59,18.84,medium,reefer,1,PORT_B
14,S014C0004,40ft,2,12.03,2.44,2.59,3.75,20.37,16.62,medium,general,4,PORT_B
14,S014C0005,40ft,2,12.03,2.44,2.59,3.75,16.65,12.9,medium,hazmat,3,PORT_B
14,S014C0006,20ft,1,6.06,2.44,2.59,2.3,4.81,2.51,light,reefer,2,PORT_B
14,S014C0007,20ft,1,6.06,2.44,2.59,2.3,4.63,2.33,light,general,5,PORT_B
14,S014C0008,20ft,1,6.06,2.44,2.59,2.3,21.21,18.91,heavy,general,4,PORT_B
14,S014C0009,20ft,1,6.06,2.44,2.59,2.3,11.75,9.45,medium,general,1,PORT_B
14,S014C0010,20ft,1,6.06,2.44,2.59,2.3,7.66,5.36,light,general,4,PORT_B
14,S014C0011,40ft,2,12.03,2.44,2.59,3.75,22.86,19.11,medium,reefer,2,PORT_B
14,S014C0012,40ft,2,12.03,2.44,2.59,3.75,24.14,20.39,heavy,hazmat,2,PORT_B
14,S014C0013,20ft,1,6.06,2.44,2.59,2.3,8.26,5.96,light,general,1,PORT_B
14,S014C0014,20ft,1,6.06,2.44,2.59,2.3,19.25,16.95,heavy,general,5,PORT_B
14,S014C0015,40ft,2,12.03,2.44,2.59,3.75,10.08,6.33,light,general,4,PORT_B
14,S014C0016,40ft,2,12.03,2.44,2.59,3.75,19.78,16.03,medium,general,3,PORT_B
14,S014C0017,20ft,1,6.06,2.44,2.59,2.3,12.47,10.17,medium,general,4,PORT_B
14,S014C0018,20ft,1,6.06,2.44,2.59,2.3,13.64,11.34,medium,general,1,PORT_B
14,S014C0019,40ft,2,12.03,2.44,2.59,3.75,22.39,18.64,medium,general,3,PORT_B
14,S014C0020,20ft,1,6.06,2.44,2.59,2.3,8.07,5.77,light,general,3,PORT_B
14,S014C0021,20ft,1,6.06,2.44,2.59,2.3,5.61,3.31,light,general,5,PORT_B
14,S014C0022,20ft,1,6.06,2.44,2.59,2.3,14.05,11.75,medium,reefer,5,PORT_B
14,S014C0023,20ft,1,6.06,2.44,2.59,2.3,6.95,4.65,light,reefer,5,PORT_B
14,S014C0024,20ft,1,6.06,2.44,2.59,2.3,14.13,11.83,medium,general,4,PORT_B
14,S014C0025,40ft,2,12.03,2.44,2.59,3.75,29.96,26.21,heavy,general,1,PORT_B
14,S014C0026,20ft,1,6.06,2.44,2.59,2.3,21.23,18.93,heavy,general,5,PORT_B
14,S014C0027,20ft,1,6.06,2.44,2.59,2.3,19.17,16.87,heavy,general,3,PORT_B
14,S014C0028,20ft,1,6.06,2.44,2.59,2.3,4.67,2.37,light,general,5,PORT_B
14,S014C0029,20ft,1,6.06,2.44,2.59,2.3,18.21,15.91,medium,general,4,PORT_B
14,S014C0030,40ft,2,12.03,2.44,2.59,3.75,21.41,17.66,medium,general,4,PORT_B
14,S014C0031,20ft,1,6.06,2.44,2.59,2.3,4.46,2.16,light,general,3,PORT_B
